X,Y,FID,Name,Kurzname,Strasse,Hn,PLZ,Ort,Telefon,Telefax,E_Mail,Homepage,Typ,RS,Gemeinde,Verwaltung,Kreis,Regierungs,Bundesland
7.102140000058576,51.496459998776622,239,Berufsfeuerwehr Gelsenkirchen - Notarztstandort Ückendorf - Marienhospital Gelsenkirchen,NAS Ückendorf - Marienhospital Gelsenkirchen,Virchowstraße,122,45886,Gelsenkirchen, , ,feuerwehr@gelsenkirchen.de,www.gelsenkirchen.de,Notarzt,055130000000,Gelsenkirchen,Gelsenkirchen,Gelsenkirchen,Münster,Nordrhein-Westfalen
6.866710000107872,51.481069998872243,240,Berufsfeuerwehr Oberhausen - Feuer- und Rettungswache 1,FRW 1 - Oberhausen,Brücktorstraße,30,46047,Oberhausen,0208/8585-0,0208/8585-243,feuerwehr@oberhausen.de,www.oberhausen.de/feuerwehr,Feuer- und Rettungswache,051190000000,Oberhausen,Oberhausen,Oberhausen,Düsseldorf,Nordrhein-Westfalen
6.855619999490074,51.513629998779244,241,Berufsfeuerwehr Oberhausen - Feuer- und Rettungswache 2,FRW 2 - Oberhausen,Dorstener Straße,119,46145,Oberhausen, , ,feuerwehr@oberhausen.de,www.oberhausen.de/feuerwehr,Feuer- und Rettungswache,051190000000,Oberhausen,Oberhausen,Oberhausen,Düsseldorf,Nordrhein-Westfalen
6.923439999939981,51.531669998827731,242,Berufsfeuerwehr Bottrop - Feuer- und Rettungswache 1,FRW 1 Bottrop,Hans-Sachs-Straße,78-80,46236,Bottrop,02041/7803-0,02041/7803-109,feuerwehr@bottrop.de,www.stadtfeuerwehrverband-bottrop.de,Feuer- und Rettungswache mit Leitstelle,055120000000,Bottrop,Bottrop,Bottrop,Münster,Nordrhein-Westfalen
6.919629999766207,51.605529999523299,243,Berufsfeuerwehr Bottrop-  Feuer- und Rettungswache 2,FRW 2 Bottrop,Schulstraße,15,46244,Bottrop,02041/7803-0, ,feuerwehr@bottrop.de,www.stadtfeuerwehrverband-bottrop.de,Feuer- und Rettungswache,055120000000,Bottrop,Bottrop,Bottrop,Münster,Nordrhein-Westfalen
6.793770000684351,51.443259998791348,244,Berufsfeuerwehr Duisburg - Leitstelle - Feuer- und Rettungswache 1,FRW 1 - Innenstadt,Wintgensstraße,111,47058,Duisburg,0203/308-0,0203/308-2000,info@feuerwehr.duisburg.de,www.duisburg.de,Feuer- und Rettungswache mit Leitstelle,051120000000,Duisburg,Duisburg,Duisburg,Düsseldorf,Nordrhein-Westfalen
6.780670000010627,51.490249999240376,245,Berufsfeuerwehr Duisburg - Feuer- und Rettungswache 3 - Hamborn,FRW 3 - Hamborn,Duisburger Straße,145,47166,Duisburg,0203/308-2431,0203/308-4001,robert.baecker@feuerwehr.duisburg.de,www.duisburg.de,Feuer- und Rettungswache,051120000000,Duisburg,Duisburg,Duisburg,Düsseldorf,Nordrhein-Westfalen
6.725969999713304,51.525099999331196,246,Berufsfeuerwehr Duisburg - Feuer- und Rettungswache 4 - Walsum,FRW 4 - Walsum,Dr. Wilhelm-Roelen-Straße,200,47179,Duisburg,0203/308-3413,0203/308-4005,jörg.theilenberg@feuerwehr.duisburg.de,www.duisburg.de,Feuer- und Rettungswache,051120000000,Duisburg,Duisburg,Duisburg,Düsseldorf,Nordrhein-Westfalen
6.712130000721502,51.457719998801082,247,Berufsfeuerwehr Duisburg - Feuer- und Rettungswache 5 - Homberg,FRW 5 - Homberg,Rheindeichstraße,22,47198,Duisburg,0203/308-2220,0203/308-4012,michael.goertzen@feuerwehr.duisburg.de,www.duisburg.de,Feuer- und Rettungswache,051120000000,Duisburg,Duisburg,Duisburg,Düsseldorf,Nordrhein-Westfalen
6.710379999438064,51.413679998884248,248,Berufsfeuerwehr Duisburg - Feuer- und Rettungswache 6 - Rheinhausen,FRW 6 - Rheinhausen,Friedrich-Ebert-Straße,8,47226,Duisburg,0203/308-2436,0203/308-4001,nils.radke@feuerwehr.duisburg.de,www.duisburg.de,Feuer- und Rettungswache,051120000000,Duisburg,Duisburg,Duisburg,Düsseldorf,Nordrhein-Westfalen
6.758579999338484,51.383309998708235,249,Berufsfeuerwehr Duisburg - Feuer- und Rettungswache 7 - Buchholz,FRW 7 - Buchholz,Düsseldorfer Landstraße,92,47249,Duisburg,0203/308-0,0203/308-4007,info@feuerwehr.duisburg.de,www.duisburg.de,Feuer- und Rettungswache,051120000000,Duisburg,Duisburg,Duisburg,Düsseldorf,Nordrhein-Westfalen
6.734080000520828,51.448769999222165,250,Berufsfeuerwehr Duisburg - Feuer- und Hafenwache 8 - Hafen Ruhrort,FHW 8 - Hafen Ruhrort,Vinckeweg,30,47119,Duisburg,0203/308-2520,0203/308-4001,michael.vanderheyden@feuerwehr.duisburg.de,www.duisburg.de,Feuer- und Hafenwache,051120000000,Duisburg,Duisburg,Duisburg,Düsseldorf,Nordrhein-Westfalen
6.582749999491678,51.328699998804602,251,Berufsfeuerwehr Krefeld - Amt 37 - Fachbereich Feuerwehr und Zivilschutz,Amt 37 - Feuerwehr und Zivilschutz,Zur Feuerwache,4,47805,Krefeld,02151/8213-0,02151/8213-209,feuerwehr@krefeld.de,www.krefeld.de,Verwaltung,051140000000,Krefeld,Krefeld,Krefeld,Düsseldorf,Nordrhein-Westfalen
6.582749999491678,51.328699998804602,252,Berufsfeuerwehr Krefeld - Hauptfeuer- und Rettungswache,HFRW Krefeld,Zur Feuerwache,4,47805,Krefeld,02151/8213-0,02151/8213-209,feuerwehr@krefeld.de,www.krefeld.de,Feuer- und Rettungswache,051140000000,Krefeld,Krefeld,Krefeld,Düsseldorf,Nordrhein-Westfalen
6.652699999896999,51.338479999143431,253,Berufsfeuerwehr Krefeld - Feuerwache 2 - Hafenstraße,FW 2 - Hafenstraße,Hafenstraße,50,47809,Krefeld,02151/8213-0, ,feuerwehr@krefeld.de,www.krefeld.de,Feuerwache,051140000000,Krefeld,Krefeld,Krefeld,Düsseldorf,Nordrhein-Westfalen
7.611040000613593,51.974529999453885,254,"Berufsfeuerwehr Münster - Feuerwache 1 - Nord - Feuerwehr, Rettungsdienst, Leitstelle und Katastrophenschutz",FRW 1 - Nord,York-Ring,25,48159,Münster,0251/2025-0,0251/2025-8010,feuerwehr@stadt-muenster.de,www.stadt-muenster.de,Feuer- und Rettungswache mit Leitstelle,055150000000,Münster,Münster,Münster,Münster,Nordrhein-Westfalen
7.645890000711148,51.946269999100366,255,Berufsfeuerwehr Münster - Feuerwache 2 - Mitte - Feuer- und Rettungswache,FRW 2 - Mitte,Theodor-Scheiwe-Straße,1,48155,Münster,0251/2025-0,0251/2025-8010,feuerwehr@stadt-muenster.de,www.stadt-muenster.de,Feuer- und Rettungswache,055150000000,Münster,Münster,Münster,Münster,Nordrhein-Westfalen
7.625810000158691,51.894339999153637,256,Berufsfeuerwehr Münster - Feuerwache 3 - Süd - Feuer- und Rettungswache Hiltrup,FW 3 Süd - FRW Hiltrup,Hansestraße,23,48165,Münster,0251/2025-0,0251/2025-8010,feuerwehr@stadt-muenster.de,www.stadt-muenster.de,Feuer- und Rettungswache,055150000000,Münster,Münster,Münster,Münster,Nordrhein-Westfalen
7.583649999993393,51.927369998845982,257,Berufsfeuerwehr Münster - Rettungswache 10 - Mecklenbeck,RW 10 - Mecklenbeck,Dingbängerweg,4,48163,Münster, , ,feuerwehr@stadt-muenster.de,www.muenster.de/stadt/feuerwehr,Rettungswache,055150000000,Münster,Münster,Münster,Münster,Nordrhein-Westfalen
7.666260000324688,51.989029999007897,258,Berufsfeuerwehr Münster - Rettungswache 16 - Kemper,RW 16 - Kemper,Rudolf-Diesel-Straße,51,48157,Münster, , ,feuerwehr@stadt-muenster.de,www.muenster.de/stadt/feuerwehr,Rettungswache,055150000000,Münster,Münster,Münster,Münster,Nordrhein-Westfalen
8.03876000054216,52.281859998807356,259,Berufsfeuerwehr Osnabrück - Feuerwehr- und Rettungsleitstelle,FWRLS Osnabrück,Nobbenburger Straße,4,49076,Osnabrück,0541/50030-0,0541/3232720,feuerwehr@osnabrueck.de,www.buerger.osnabrueck.de,Feuer- und Rettungswache mit Leitstelle,034040000000,Osnabrück,Osnabrück,Osnabrück, ,Niedersachsen
6.983920000360937,50.964859998695403,260,"Berufsfeuerwehr Köln - Amt für Feuerschutz, Rettungsdienst und Bevölkerungsschutz","Amt für Feuerschutz, Rettungsdienst und Bevölkerungsschutz",Boltensternstraße,10,50735,Köln,0221/9748-0,0221/9748-8004,feuerwehr@stadt-koeln.de,www.stadt-koeln.de,Verwaltung,053150000000,Köln,Köln,Köln,Köln,Nordrhein-Westfalen
6.936539999428354,50.99875999905062,261,Berufsfeuerwehr Köln - Gefahrenvorbeugung,Gefahrenvorbeugung,Neusser Landstraße,2,50735,Köln,0221/9748-5001,0221/9748-5004,feuerwehr@stadt-koeln.de,www.stadt-koeln.de,Gefahrenvorbeugung,053150000000,Köln,Köln,Köln,Köln,Nordrhein-Westfalen
6.953729999934738,50.933439998797446,262,Berufsfeuerwehr Köln - Feuerwache 1 - Innenstadt,FW 1 - Innenstadt,Agrippastraße,18,50676,Köln,0221/9748-0, ,feuerwehr@stadt-koeln.de,www.stadt-koeln.de,Feuerwache,053150000000,Köln,Köln,Köln,Köln,Nordrhein-Westfalen
6.97328000070482,50.893739998890794,263,Berufsfeuerwehr Köln - Feuerwache 2 - Marienburg,FW 2 - Marienburg,Schillingsrotter Weg,8-12,50968,Köln,0221/9748-0, ,feuerwehr@stadt-koeln.de,www.stadt-koeln.de,Feuerwache,053150000000,Köln,Köln,Köln,Köln,Nordrhein-Westfalen
6.908939999556938,50.922489999254999,264,Berufsfeuerwehr Köln - Feuerwache 3 - Lindenthal,FW 3 - Lindenthal,Gleueler Straße,223-225,50935,Köln,0221/9748-0, ,feuerwehr@stadt-koeln.de,www.stadt-koeln.de,Feuerwache,053150000000,Köln,Köln,Köln,Köln,Nordrhein-Westfalen
6.90287000006302,50.957839998869872,265,Berufsfeuerwehr Köln - Feuerwache 4 - Ehrenfeld,FW 4 - Ehrenfeld,Äußere Kanalstraße,67,50827,Köln,0221/9748-0, ,feuerwehr@stadt-koeln.de,www.stadt-koeln.de,Feuerwache,053150000000,Köln,Köln,Köln,Köln,Nordrhein-Westfalen
6.949600000536915,50.984899999277268,266,Berufsfeuerwehr Köln - Feuerwache 5 - Weidenpesch,FW 5 - Weidenpesch,Scheibenstraße,13,50737,Köln,0221/9748-0, ,feuerwehr@stadt-koeln.de,www.stadt-koeln.de,Feuerwache,053150000000,Köln,Köln,Köln,Köln,Nordrhein-Westfalen
6.892639999761976,51.016499999355261,267,Berufsfeuerwehr Köln - Feuerwache 6 - Chorweiler,FW 6 - Chorweiler,Volkhovener Weg,184,50765,Köln,0221/9748-0, ,feuerwehr@stadt-koeln.de,www.stadt-koeln.de,Feuerwache,053150000000,Köln,Köln,Köln,Köln,Nordrhein-Westfalen
7.072219999492863,50.880869999158172,268,Berufsfeuerwehr Köln - Feuerwache 7 - Porz,FW 7 - Porz,Kaiserstraße,69,51145,Köln,0221/9748-0, ,feuerwehr@stadt-koeln.de,www.stadt-koeln.de,Feuerwache,053150000000,Köln,Köln,Köln,Köln,Nordrhein-Westfalen
7.047989999860072,50.927549999339774,269,Berufsfeuerwehr Köln - Feuerwache 8 - Ostheim,FW 8 - Ostheim,Hardtgenbuscher Kirchweg,100,51107,Köln,0221/9748-0, ,feuerwehr@stadt-koeln.de,www.stadt-koeln.de,Feuerwache,053150000000,Köln,Köln,Köln,Köln,Nordrhein-Westfalen
7.021010000610494,50.965049998978735,270,Berufsfeuerwehr Köln - Feuerwache 9 - Mülheim,FW 9 - Mülheim,Bergisch Gladbacher Straße,179,51063,Köln,0221/9748-0, ,feuerwehr@stadt-koeln.de,www.stadt-koeln.de,Feuerwache,053150000000,Köln,Köln,Köln,Köln,Nordrhein-Westfalen
6.990279999430416,50.935849999328092,271,Berufsfeuerwehr Köln - Feuerwache 10 - Deutz,FW 10 - Deutz,Gießener Straße,26,50679,Köln,0221/9748-0, ,feuerwehr@stadt-koeln.de,www.stadt-koeln.de,Feuerwache,053150000000,Köln,Köln,Köln,Köln,Nordrhein-Westfalen
6.830909999745354,50.942019999314539,272,Berufsfeuerwehr Köln - Feuerwache 14 - Lövenich,FW 14 - Lövenich,Richard-Wagner-Straße,26-32,50859,Köln,0221/9748-0, ,feuerwehr@stadt-koeln.de,www.stadt-koeln.de,Feuerwache,053150000000,Köln,Köln,Köln,Köln,Nordrhein-Westfalen
7.013550000044138,51.023249999004449,273,Berufsfeuerwehr Leverkusen - Feuer- und Rettungswache 1 - Leverkusen Süd - Integrierte Leitstelle,FRW 1 - Leverkusen Süd - ILS,Stixchesstraße,162,51377,Leverkusen,0214/75050,0214/7505302,info@feuerwehr-leverkusen.de,www.feuerwehr-leverkusen.de,Feuer- und Rettungswache mit Leitstelle,053160000000,Leverkusen,Leverkusen,Leverkusen,Köln,Nordrhein-Westfalen
6.997549999573503,51.062419998897873,274,Berufsfeuerwehr Leverkusen - Feuer- und Rettungswache 2 - Leverkusen Nord,FRW 2 - Leverkusen Nord,Kanalstrasse,45,51379,Leverkusen,02171/404790, ,info@feuerwehr-leverkusen.de,www.feuerwehr-leverkusen.de,Feuer- und Rettungswache,053160000000,Leverkusen,Leverkusen,Leverkusen,Köln,Nordrhein-Westfalen
7.033520000400611,51.032369998792056,275,Berufsfeuerwehr Leverkusen - Rettungswache 3 - Klinikum Leverkusen,RW 3 - Klinikum Leverkusen,Am Gesundheitspark,11,51375,Leverkusen, , ,info@feuerwehr-leverkusen.de,www.feuerwehr-leverkusen.de,Rettungswache,053160000000,Leverkusen,Leverkusen,Leverkusen,Köln,Nordrhein-Westfalen
7.004680000627155,51.068379998880779,276,Berufsfeuerwehr Leverkusen - Rettungswache 4 - St. Remigius Krankenhaus Opladen,RW 4 - St. Remigius Krankenhaus Opladen,An St. Remigius,26,51379,Leverkusen, , ,info@feuerwehr-leverkusen.de,www.feuerwehr-leverkusen.de,Rettungswache,053160000000,Leverkusen,Leverkusen,Leverkusen,Köln,Nordrhein-Westfalen
6.116230000543977,50.777069999523938,277,Berufsfeuerwehr Aachen - Feuer- und Rettungswache 1 - Hauptwache - Einsatzleitstelle,FRW 1 - HW - Einsatzleitstelle,Stolberger Straße,155,52068,Aachen,0241/432-379000,0241/432-370009,feuerwehr@mail.aachen.de,www.aachen.de,Feuer- und Rettungswache mit Leitstelle,053340002002,Aachen,Aachen,Städteregion Aachen,Köln,Nordrhein-Westfalen
6.174890000104733,50.72882999943328,278,Berufsfeuerwehr Aachen - Feuer- und Rettungswache 2 - Wache Süd,FRW 2 - Wache Süd,Oberforstbacher Straße,19c,52076,Aachen,0241/432-379000,0241/432-370009,feuerwehr@mail.aachen.de,www.aachen.de,Feuer- und Rettungswache,053340002002,Aachen,Aachen,Städteregion Aachen,Köln,Nordrhein-Westfalen
6.047959999605575,50.789049999313256,279,Berufsfeuerwehr Aachen - Feuer- und Rettungswache 3 - Nord,FRW 3 - Nord,Mathieustraße,3,52074,Aachen,0241/432-379000,0241/432-370009,feuerwehr@mail.aachen.de,www.aachen.de,Feuer- und Rettungswache,053340002002,Aachen,Aachen,Städteregion Aachen,Köln,Nordrhein-Westfalen
7.074109999996667,50.742879998980214,280,"Berufsfeuerwehr Bonn - Amt 37 - Dezernat I, Allgemeine Verwaltung, Feuerwehr und Rettungsdienst",Amt 37 - Feuerwehr und Rettungsdienst,Lievelingsweg,112,53119,Bonn,0228/717-0,0228/717-183,feuerwehr@bonn.de,www.bonn.de,Verwaltung,053140000000,Bonn,Bonn,Bonn,Köln,Nordrhein-Westfalen
7.074109999996667,50.742879998980214,281,"Berufsfeuerwehr Bonn - Leitstelle für Feuerwehr, Rettungsdienst und Katastrophenschutz",LS Bonn,Lievelingsweg,112,53119,Bonn,0228/717-0, ,feuerwehr@bonn.de,www.bonn.de,Leitstelle,053140000000,Bonn,Bonn,Bonn,Köln,Nordrhein-Westfalen
7.074109999996667,50.742879998980214,282,Berufsfeuerwehr Bonn - Feuer- und Rettungswache 1 - Bonn-Zentrum,FW 1 - Bonn-Zentrum,Lievelingsweg,112,53119,Bonn,0228/717-147, ,feuerwehr@bonn.de,www.bonn.de,Feuer- und Rettungswache,053140000000,Bonn,Bonn,Bonn,Köln,Nordrhein-Westfalen
7.131450000154664,50.736859999512248,283,Berufsfeuerwehr Bonn - Feuer- und Rettungswache 2 - Bonn-Beuel,FRW 2 - Bonn-Beuel,Maarstraße,8-10,53227,Bonn,0228/717-247, ,feuerwehr@bonn.de,www.bonn.de,Feuer- und Rettungswache,053140000000,Bonn,Bonn,Bonn,Köln,Nordrhein-Westfalen
7.144139999420821,50.689859999274709,284,Berufsfeuerwehr Bonn - Feuer- und Rettungswache 3 - Bonn-Bad Godesberg,FRW 3 - Bonn-Bad Godesberg,Friesdorfer Straße,160,53175,Bonn,0228/717-347, ,feuerwehr@bonn.de,www.bonn.de,Feuer- und Rettungswache,053140000000,Bonn,Bonn,Bonn,Köln,Nordrhein-Westfalen
7.064369999538177,50.708529999465341,285,Berufsfeuerwehr Bonn - Rettungswache 4,RW 4 - Hardtberg,Auf dem Kirchbüchel,4,53127,Bonn,0228/717-0, ,feuerwehr@bonn.de,www.bonn.de,Rettungswache,053140000000,Bonn,Bonn,Bonn,Köln,Nordrhein-Westfalen
6.628240000284126,49.746549999306879,286,Berufsfeuerwehr Trier - Feuer- und Rettungswache I - Integrierte Leitstelle,FRW I - ILS,St.-Barbara-Ufer,40,54290,Trier,0651/9488-0,0651/9488-3901,poststelle@feuerwehr-trier.de,www.trier.de,Feuer- und Rettungswache mit Leitstelle,072110000000,Trier,Trier,Trier, ,Rheinland-Pfalz
6.68860999996003,49.802949999274489,287,Berufsfeuerwehr Trier - Feuer- und Rettungswache II - Brand- und Katastrophenschutzzentrum (BKSZ) Trier-Ehrang,FRW II - BKSZ Trier-Ehrang,Servaisstraße,13,54293,Trier,0651/9488-0, ,poststelle@feuerwehr-trier.de,www.trier.de,Feuer- und Rettungswache,072110000000,Trier,Trier,Trier, ,Rheinland-Pfalz
6.639119999638543,49.761709999119532,288,Berufsfeuerwehr Trier - Rettungswache Krankenhaus der Barmherzigen Brüder,RW - Krankenhaus der Barmherzigen Brüder,Nordallee,1,54292,Trier,0651/9488-0, ,poststelle@feuerwehr-trier.de,www.trier.de,Rettungswache,072110000000,Trier,Trier,Trier, ,Rheinland-Pfalz
8.235479999792851,49.979049998982283,289,Berufsfeuerwehr Mainz - Feuerwache 1 - Integrierte Leitstelle,FW 1 - Mainz - ILS,Jakob-Leischner-Straße,11,55128,Mainz,06131/12 4580,06131/124583,feuerwehr@stadt.mainz.de,www.feuerwehr-mainz.org,Feuerwache mit Leitstelle,073150000000,Mainz,Mainz,Mainz, ,Rheinland-Pfalz
8.252840000520829,50.016069999288803,290,Berufsfeuerwehr Mainz - Feuerwache 2,FW 2 - Mainz,Kaiser-Karl-Ring,38,55118,Mainz,06131/12 4580, ,feuerwehr@stadt.mainz.de,www.feuerwehr-mainz.org,Feuerwache,073150000000,Mainz,Mainz,Mainz, ,Rheinland-Pfalz
8.2186499997091,50.079849999461899,291,Berufsfeuerwehr Wiesbaden - Feuerwache 1 - Stadtmitte und Integrierte Leitstelle,FW 1 - Stadtmitte - ILS,Kurt-Schumacher-Ring,16,65197,Wiesbaden,0611/499-0,0611/499-190,feuerwehr@wiesbaden.de,www.feuerwehr-wiesbaden.de,Feuerwache mit Leitstelle,064140000000,Wiesbaden,Wiesbaden,Wiesbaden,Darmstadt,Hessen
8.270030000144898,50.02353999907254,292,Berufsfeuerwehr Wiesbaden - Feuerwache 2 - Wiesbaden Mainz-Kastel,FW 2 - Wiesbaden Mainz-Kastel,Sankt-Florian-Straße,1,55252,Mainz-Kastel, , ,feuerwehr@wiesbaden.de,www.feuerwehr-wiesbaden.de,Feuerwache,064140000000,Wiesbaden,Wiesbaden,Wiesbaden,Darmstadt,Hessen
8.288660000087757,50.083469998801171,293,Berufsfeuerwehr Wiesbaden - Feuerwache 3 - Wiesbaden-Bierstadt,FW 3 - Wiesbaden-Bierstadt,Oberlinstraße,4,65191,Wiesbaden, , ,feuerwehr@wiesbaden.de,www.feuerwehr-wiesbaden.de,Feuerwache,064140000000,Wiesbaden,Wiesbaden,Wiesbaden,Darmstadt,Hessen
7.580929999594818,50.364289998845869,294,Berufsfeuerwehr Koblenz - Feuer- und Rettungswache - Integrierte Leitstelle,FRW - ILS,Schlachthofstraße,2-12,56073,Koblenz,0261/40404-0,0261/44660,info@feuerwehr-koblenz.de,www.koblenz.de/rathaus/verwaltung/feuerwehr,Feuer- und Rettungswache mit Leitstelle,071110000000,Koblenz,Koblenz,Koblenz, ,Rheinland-Pfalz
7.463439999698203,51.357539999451568,295,Berufsfeuerwehr Hagen - Feuer- und Rettungswache 1 - Mitte,FRW 1 - Mitte,Bergischer Ring,87,58095,Hagen,02331/374-0, ,feuerwehr@stadt-hagen.de,www.hagen.de,Feuer- und Rettungswache,059140000000,Hagen,Hagen,Hagen,Arnsberg,Nordrhein-Westfalen
7.545099999643673,51.37437999915025,296,Berufsfeuerwehr Hagen - Feuer- und Rettungswache 2 - Ost - Amtsleitung und Leitstelle,FRW 2 - Ost - LS,Florianstraße,2,58119,Hagen,02331/374-0,02331/3744347,feuerwehr@stadt-hagen.de,www.hagen.de,Feuer- und Rettungswache mit Leitstelle,059140000000,Hagen,Hagen,Hagen,Arnsberg,Nordrhein-Westfalen
7.434370000501775,51.385949999066391,297,Berufsfeuerwehr Hagen - Rettungswache 3 - Vorhalle,RW 3 - Vorhalle,Revelstraße,5,58089,Hagen, , ,feuerwehr@stadt-hagen.de,www.hagen.de,Rettungswache,059140000000,Hagen,Hagen,Hagen,Arnsberg,Nordrhein-Westfalen
7.412820000548238,51.345129998977221,298,Berufsfeuerwehr Hagen - Rettungswache 4 - Haspe,RW 4 - Haspe,Preselweg,41,58135,Hagen, , ,feuerwehr@stadt-hagen.de,www.hagen.de,Rettungswache,059140000000,Hagen,Hagen,Hagen,Arnsberg,Nordrhein-Westfalen
7.466030000243366,51.354009999319445,299,Berufsfeuerwehr Hagen - Notarztstation 1 - Allgemeines Krankenhaus Hagen,NAS 1 - Allgemeines Krankenhaus Hagen,Grünstraße,35,58095,Hagen, , ,feuerwehr@stadt-hagen.de,www.hagen.de,Notarzt,059140000000,Hagen,Hagen,Hagen,Arnsberg,Nordrhein-Westfalen
7.472429999479694,51.39489999932843,300,Berufsfeuerwehr Hagen - Notarztstation 2 - Johannes Hospital Hagen,NAS 2 - Johannes Hospital Hagen,Hospitalstraße,6,58099,Hagen, , ,feuerwehr@stadt-hagen.de,www.hagen.de,Notarzt,059140000000,Hagen,Hagen,Hagen,Arnsberg,Nordrhein-Westfalen
7.349890000570594,51.440579999476633,301,Berufsfeuerwehr Witten - Hauptwache,HW Witten,Dortmunder Straße,17,58455,Witten,02302/923-0,02302/5812359,feuerwehr@stadt-witten.de,www.feuerwehr-witten.de,Feuer- und Rettungswache,059540036036,Witten,Witten,Ennepe-Ruhr-Kreis,Arnsberg,Nordrhein-Westfalen
7.680609999684978,51.381419999274982,302,Berufsfeuerwehr Iserlohn,FW Iserlohn,Dortmunder Straße,112,58636,Iserlohn,02371/806-6,02371/806-806,feuerwehr@iserlohn.de,www.feuerwehr-iserlohn.de,Feuerwache,059620024024,Iserlohn,Iserlohn,Märkischer Kreis,Arnsberg,Nordrhein-Westfalen
7.79202999949717,51.678109999440828,303,"Berufsfeuerwehr Hamm - Amt 37 - Brandschutz, Rettungsdienst und Zivilschutz","Amt 37 - Brandschutz, Rettungsdienst und Zivilschutz",Hafenstraße,45,59067,Hamm,02381/903-0,02381/903-105,info@feuerwehr-hamm.de,www.feuerwehr-hamm.de,Verwaltung,059150000000,Hamm,Hamm,Hamm,Arnsberg,Nordrhein-Westfalen
7.79202999949717,51.678109999440828,304,Berufsfeuerwehr Hamm - Feuer- und Rettungswache 1 - Mitte - Integrierte Leitstelle,FRW 1 - Mitte - ILS,Hafenstraße,45,59067,Hamm,02381/903-260,02381/903-525,feuerwehr@stadt.hamm.de,www.feuerwehr-hamm.de,Feuer- und Rettungswache mit Leitstelle,059150000000,Hamm,Hamm,Hamm,Arnsberg,Nordrhein-Westfalen
7.851389999403202,51.67687999906952,305,Berufsfeuerwehr Hamm - Feuer- und Rettungswache 2 - Ost,FRW 2 - Ost,Hohefeldweg,25,59071,Hamm,02381/903-630, ,feuerwehr@stadt.hamm.de,www.feuerwehr-hamm.de,Feuer- und Rettungswache,059150000000,Hamm,Hamm,Hamm,Arnsberg,Nordrhein-Westfalen
7.851889999942415,51.626549999206063,306,Berufsfeuerwehr Hamm - Rettungswache 3 - Süd,RW 3 - Süd,Vöhde,41,59069,Hamm, , ,feuerwehr@stadt.hamm.de,www.feuerwehr-hamm.de,Rettungswache,059150000000,Hamm,Hamm,Hamm,Arnsberg,Nordrhein-Westfalen
7.734890000318298,51.660139998784743,307,Berufsfeuerwehr Hamm - Rettungswache 4 - West,RW 4 - West,An den Kirchen,26-28,59077,Hamm, , ,feuerwehr@stadt-hamm.de,www.feuerwehr-hamm.de,Rettungswache,059150000000,Hamm,Hamm,Hamm,Arnsberg,Nordrhein-Westfalen
7.769800000586855,51.700099999222857,308,Berufsfeuerwehr Hamm - Rettungswache 5 - Nord - Technisches Zentrum,RW 5 - Nord,Römerstraße,44,59075,Hamm, , ,feuerwehr@stadt.hamm.de,www.feuerwehr-hamm.de,Rettungswache,059150000000,Hamm,Hamm,Hamm,Arnsberg,Nordrhein-Westfalen
8.690579999504177,50.144349999248185,309,"Berufsfeuerwehr Frankfurt am Main - Feuer- und Rettungswache 1 - Eckenheim - Brandschutz-, Katastrophenschutz und Rettungsdienstzentrum - ILS",FRW 1 - Eckenheim - ILS,Feuerwehrstraße,1,60435,Frankfurt am Main,069/212-726309,069/21272550-9,pressestelle.feuerwehr@stadt-frankfurt.de,www.feuerwehr-frankfurt.de,Feuer- und Rettungswache mit Leitstelle,064120000000,Frankfurt am Main,Frankfurt am Main,Frankfurt am Main,Darmstadt,Hessen
8.651400000658459,50.10695999947086,310,Berufsfeuerwehr Frankfurt am Main - Feuer- und Rettungswache 2 - Gallusviertel,FRW 2 - Gallusviertel,Heinrichstraße,8,60327,Frankfurt am Main,069/212-726309, ,pressestelle.feuerwehr@stadt-frankfurt.de,www.feuerwehr-frankfurt.de,Feuer- und Rettungswache,064120000000,Frankfurt am Main,Frankfurt am Main,Frankfurt am Main,Darmstadt,Hessen
8.569819999885556,50.09736999949839,311,Berufsfeuerwehr Frankfurt am Main - Feuer- und Rettungswache 3 - Nied,FRW 3 - Nied,Nieder Kirchweg,26,65934,Frankfurt am Main, , ,pressestelle.feuerwehr@stadt-frankfurt.de,www.feuerwehr-frankfurt.de,Feuer- und Rettungswache,064120000000,Frankfurt am Main,Frankfurt am Main,Frankfurt am Main,Darmstadt,Hessen
8.680219999399352,50.094929999270704,312,Berufsfeuerwehr Frankfurt am Main - Feuer- und Rettungswache 4 - Sachsenhausen,FRW 4 - Sachsenhausen,Mörfelder Landstraße,126,60598,Frankfurt am Main,069/212-726309, ,pressestelle.feuerwehr@stadt-frankfurt.de,www.feuerwehr-frankfurt.de,Feuer- und Rettungswache,064120000000,Frankfurt am Main,Frankfurt am Main,Frankfurt am Main,Darmstadt,Hessen
8.67357000053377,50.200439999221089,313,Berufsfeuerwehr Frankfurt am Main - Feuer- und Rettungswache 10 - Nieder-Eschbach,FRW 10 - Nieder-Eschbach,Deuil-la-Barre Straße,69,60437,Frankfurt am Main,069/212-726309, ,pressestelle.feuerwehr@stadt-frankfurt.de,www.feuerwehr-frankfurt.de,Feuer- und Rettungswache,064120000000,Frankfurt am Main,Frankfurt am Main,Frankfurt am Main,Darmstadt,Hessen
